Region;Tissue;Lectin;File;Threshold;H_Score;Total_Pos_Pct;Weak_Pct;Mod_Pct;Strong_Pct;Mean_OD
URLA;GENEL DOKU;SNA;Image_35416.jpg;0,22;35,19;26,6;18,4;7,78;0,41;0,323
URLA;GENEL DOKU;SNA;Image_35416.jpg;0,28;25,69;17,1;8,9;7,78;0,41;0,3641
URLA;GENEL DOKU;SNA;Image_35416.jpg;0,3;22,86;14,27;6,07;7,78;0,41;0,3788
URLA;GENEL DOKU;SNA;Image_35402.jpg;0,22;93,55;69,22;47,34;19,44;2,44;0,3265
URLA;GENEL DOKU;SNA;Image_35402.jpg;0,28;69,03;44,71;22,82;19,44;2,44;0,3684
URLA;GENEL DOKU;SNA;Image_35402.jpg;0,3;61,43;37,11;15,22;19,44;2,44;0,3845
URLA;GENEL DOKU;SNA;Image_35403.jpg;0,22;79,92;53,91;31,23;19,36;3,33;0,3477
URLA;GENEL DOKU;SNA;Image_35403.jpg;0,28;64,43;38,42;15,74;19,36;3,33;0,3871
URLA;GENEL DOKU;SNA;Image_35403.jpg;0,3;59,67;33,66;10,98;19,36;3,33;0,4009
URLA;GENEL DOKU;SNA;Image_35417.jpg;0,22;23,01;20,31;17,7;2,51;0,1;0,2891
URLA;GENEL DOKU;SNA;Image_35417.jpg;0,28;11,66;8,96;6,36;2,51;0,1;0,342
URLA;GENEL DOKU;SNA;Image_35417.jpg;0,3;9,21;6,51;3,9;2,51;0,1;0,3618
URLA;GENEL DOKU;SNA;Image_35401.jpg;0,22;25,47;21,76;18,39;3,05;0,32;0,2943
URLA;GENEL DOKU;SNA;Image_35401.jpg;0,28;13,04;9,34;5,96;3,05;0,32;0,3584
URLA;GENEL DOKU;SNA;Image_35401.jpg;0,3;10,72;7,01;3,64;3,05;0,32;0,3812
URLA;GENEL DOKU;SNA;Image_35415.jpg;0,22;64,04;53,58;43,32;10,04;0,21;0,3023
URLA;GENEL DOKU;SNA;Image_35415.jpg;0,28;40,7;30,24;19,98;10,04;0,21;0,3427
URLA;GENEL DOKU;SNA;Image_35415.jpg;0,3;33,81;23,34;13,08;10,04;0,21;0,3583
URLA;GENEL DOKU;SNA;Image_35398.jpg;0,22;65,5;47,56;30,89;15,4;1,27;0,3299
URLA;GENEL DOKU;SNA;Image_35398.jpg;0,28;49,75;31,8;15,13;15,4;1,27;0,3696
URLA;GENEL DOKU;SNA;Image_35398.jpg;0,3;45,01;27,06;10,39;15,4;1,27;0,3836
URLA;GENEL DOKU;SNA;Image_35399.jpg;0,22;72,07;52,14;33,28;17,81;1,06;0,3322
URLA;GENEL DOKU;SNA;Image_35399.jpg;0,28;57,24;37,31;18,45;17,81;1,06;0,3646
URLA;GENEL DOKU;SNA;Image_35399.jpg;0,3;51,96;32,04;13,17;17,81;1,06;0,3769
URLA;GENEL DOKU;SNA;Image_35414.jpg;0,22;41,23;38,19;35,32;2,72;0,16;0,2806
URLA;GENEL DOKU;SNA;Image_35414.jpg;0,28;18,03;14,99;12,11;2,72;0,16;0,3306
URLA;GENEL DOKU;SNA;Image_35414.jpg;0,3;12,81;9,77;6,89;2,72;0,16;0,3525
URLA;GENEL DOKU;SNA;Image_35400.jpg;0,22;46,97;36,8;27,99;7,46;1,35;0,3126
URLA;GENEL DOKU;SNA;Image_35400.jpg;0,28;30,07;19,91;11,1;7,46;1,35;0,3677
URLA;GENEL DOKU;SNA;Image_35400.jpg;0,3;26,07;15,91;7,1;7,46;1,35;0,3873
URLA;GENEL DOKU;SNA;Image_35404.jpg;0,22;69,27;48,1;29,85;15,32;2,93;0,3383
URLA;GENEL DOKU;SNA;Image_35404.jpg;0,28;52,63;31,46;13,21;15,32;2,93;0,3858
URLA;GENEL DOKU;SNA;Image_35404.jpg;0,3;48,33;27,15;8,9;15,32;2,93;0,401
URLA;GENEL DOKU;SNA;Image_35410.jpg;0,22;19,18;18,18;17,42;0,51;0,25;0,2731
URLA;GENEL DOKU;SNA;Image_35410.jpg;0,28;5,61;4,61;3,85;0,51;0,25;0,353
URLA;GENEL DOKU;SNA;Image_35410.jpg;0,3;3,56;2,56;1,8;0,51;0,25;0,4042
URLA;GENEL DOKU;SNA;Image_35389.jpg;0,22;19,07;17,22;15,57;1,43;0,21;0,2839
URLA;GENEL DOKU;SNA;Image_35389.jpg;0,28;7,94;6,09;4,44;1,43;0,21;0,354
URLA;GENEL DOKU;SNA;Image_35389.jpg;0,3;6,06;4,21;2,57;1,43;0,21;0,3827
URLA;GENEL DOKU;SNA;Image_35411.jpg;0,22;59,86;55,22;50,75;4,29;0,17;0,2837
URLA;GENEL DOKU;SNA;Image_35411.jpg;0,28;28,89;24,25;19,78;4,29;0,17;0,3278
URLA;GENEL DOKU;SNA;Image_35411.jpg;0,3;20,92;16,28;11,81;4,29;0,17;0,3464
URLA;GENEL DOKU;SNA;Image_35405.jpg;0,22;86,49;63,12;42,83;17,2;3,08;0,3291
URLA;GENEL DOKU;SNA;Image_35405.jpg;0,28;64,07;40,7;20,41;17,2;3,08;0,3727
URLA;GENEL DOKU;SNA;Image_35405.jpg;0,3;57,28;33,9;13,62;17,2;3,08;0,3893
URLA;GENEL DOKU;SNA;Image_35413.jpg;0,22;34,74;32,12;29,67;2,28;0,17;0,2848
URLA;GENEL DOKU;SNA;Image_35413.jpg;0,28;16,95;14,33;11,88;2,28;0,17;0,3293
URLA;GENEL DOKU;SNA;Image_35413.jpg;0,3;12,18;9,56;7,11;2,28;0,17;0,349
URLA;GENEL DOKU;SNA;Image_35407.jpg;0,22;109,83;65,69;32,01;23,21;10,47;0,3768
URLA;GENEL DOKU;SNA;Image_35407.jpg;0,28;93,65;49,51;15,83;23,21;10,47;0,4185
URLA;GENEL DOKU;SNA;Image_35407.jpg;0,3;88,78;44,63;10,95;23,21;10,47;0,4325
URLA;GENEL DOKU;SNA;Image_35406.jpg;0,22;86,92;62,69;40,22;20,71;1,76;0,3311
URLA;GENEL DOKU;SNA;Image_35406.jpg;0,28;66,6;42,37;19,9;20,71;1,76;0,3702
URLA;GENEL DOKU;SNA;Image_35406.jpg;0,3;60,42;36,19;13,72;20,71;1,76;0,384
URLA;GENEL DOKU;SNA;Image_35412.jpg;0,22;48,18;43,65;39,29;4,19;0,17;0,2843
URLA;GENEL DOKU;SNA;Image_35412.jpg;0,28;23,05;18,52;14,16;4,19;0,17;0,3338
URLA;GENEL DOKU;SNA;Image_35412.jpg;0,3;17,41;12,88;8,52;4,19;0,17;0,3532
URLA;GENEL DOKU;SNA;Image_35392.jpg;0,22;27,99;26,55;25,29;1,07;0,19;0,2745
URLA;GENEL DOKU;SNA;Image_35392.jpg;0,28;9,79;8,35;7,09;1,07;0,19;0,3351
URLA;GENEL DOKU;SNA;Image_35392.jpg;0,3;6,45;5,0;3,75;1,07;0,19;0,3657
URLA;GENEL DOKU;SNA;Image_35393.jpg;0,22;45,87;40,13;34,78;4,98;0,38;0,2936
URLA;GENEL DOKU;SNA;Image_35393.jpg;0,28;25,05;19,31;13,95;4,98;0,38;0,3422
URLA;GENEL DOKU;SNA;Image_35393.jpg;0,3;19,73;13,99;8,63;4,98;0,38;0,3622
URLA;GENEL DOKU;SNA;Image_35408.jpg;0,22;59,55;38,22;23,18;8,76;6,28;0,3603
URLA;GENEL DOKU;SNA;Image_35408.jpg;0,28;45,45;24,13;9,09;8,76;6,28;0,4263
URLA;GENEL DOKU;SNA;Image_35408.jpg;0,3;42,2;20,87;5,83;8,76;6,28;0,4476
URLA;GENEL DOKU;SNA;Image_35409.jpg;0,22;91,89;56,16;29,29;18,02;8,85;0,3708
URLA;GENEL DOKU;SNA;Image_35409.jpg;0,28;76,46;40,74;13,87;18,02;8,85;0,4167
URLA;GENEL DOKU;SNA;Image_35409.jpg;0,3;72,02;36,3;9,43;18,02;8,85;0,4323
URLA;GENEL DOKU;SNA;Image_35419.jpg;0,22;46,73;39,09;31,73;7,07;0,29;0,3016
URLA;GENEL DOKU;SNA;Image_35419.jpg;0,28;28,71;21,07;13,71;7,07;0,29;0,3467
URLA;GENEL DOKU;SNA;Image_35419.jpg;0,3;23,87;16,23;8,87;7,07;0,29;0,3636
URLA;GENEL DOKU;SNA;Image_35394.jpg;0,22;69,21;55,32;42,08;12,58;0,65;0,31
URLA;GENEL DOKU;SNA;Image_35394.jpg;0,28;46,57;32,68;19,44;12,58;0,65;0,3523
URLA;GENEL DOKU;SNA;Image_35394.jpg;0,3;40,21;26,32;13,08;12,58;0,65;0,3674
URLA;GENEL DOKU;SNA;Image_35395.jpg;0,22;46,38;39,75;33,56;5,75;0,44;0,2972
URLA;GENEL DOKU;SNA;Image_35395.jpg;0,28;26,95;20,32;14,13;5,75;0,44;0,3437
URLA;GENEL DOKU;SNA;Image_35395.jpg;0,3;21,84;15,21;9,02;5,75;0,44;0,3618
URLA;GENEL DOKU;SNA;Image_35418.jpg;0,22;30,45;26,98;23,63;3,23;0,12;0,2937
URLA;GENEL DOKU;SNA;Image_35418.jpg;0,28;17,33;13,86;10,51;3,23;0,12;0,3356
URLA;GENEL DOKU;SNA;Image_35418.jpg;0,3;13,52;10,05;6,7;3,23;0,12;0,353
URLA;GENEL DOKU;SNA;Image_35397.jpg;0,22;70,29;56,34;42,58;13,55;0,2;0,3109
URLA;GENEL DOKU;SNA;Image_35397.jpg;0,28;49,46;35,51;21,76;13,55;0,2;0,3466
URLA;GENEL DOKU;SNA;Image_35397.jpg;0,3;42,78;28,82;15,07;13,55;0,2;0,3597
URLA;GENEL DOKU;SNA;Image_35396.jpg;0,22;48,3;43,55;38,93;4,49;0,13;0,2869
URLA;GENEL DOKU;SNA;Image_35396.jpg;0,28;24,63;19,89;15,27;4,49;0,13;0,3328
URLA;GENEL DOKU;SNA;Image_35396.jpg;0,3;18,87;14,12;9,5;4,49;0,13;0,3504
URLA;GENEL DOKU;MAL;Image_35370.jpg;0,22;16,43;15,92;15,54;0,26;0,12;0,2631
URLA;GENEL DOKU;MAL;Image_35370.jpg;0,28;3,21;2,7;2,32;0,26;0,12;0,3596
URLA;GENEL DOKU;MAL;Image_35370.jpg;0,3;1,92;1,42;1,03;0,26;0,12;0,4237
URLA;GENEL DOKU;MAL;Image_35371.jpg;0,22;49,39;45,88;42,62;3,0;0,26;0,2789
URLA;GENEL DOKU;MAL;Image_35371.jpg;0,28;20,52;17,01;13,75;3,0;0,26;0,3308
URLA;GENEL DOKU;MAL;Image_35371.jpg;0,3;14,44;10,93;7,67;3,0;0,26;0,3539
URLA;GENEL DOKU;MAL;Image_35373.jpg;0,22;23,29;19,63;16,6;2,39;0,63;0,2907
URLA;GENEL DOKU;MAL;Image_35373.jpg;0,28;10,14;6,48;3,45;2,39;0,63;0,3876
URLA;GENEL DOKU;MAL;Image_35373.jpg;0,3;8,67;5,02;1,99;2,39;0,63;0,4162
URLA;GENEL DOKU;MAL;Image_35372.jpg;0,22;57,57;47,6;38,06;9,12;0,43;0,3087
URLA;GENEL DOKU;MAL;Image_35372.jpg;0,28;39,83;29,86;20,31;9,12;0,43;0,3424
URLA;GENEL DOKU;MAL;Image_35372.jpg;0,3;33,03;23,06;13,52;9,12;0,43;0,3579
URLA;GENEL DOKU;MAL;Image_35376.jpg;0,22;104,89;65,03;34,85;20,51;9,68;0,3672
URLA;GENEL DOKU;MAL;Image_35376.jpg;0,28;86,67;46,81;16,63;20,51;9,68;0,413
URLA;GENEL DOKU;MAL;Image_35376.jpg;0,3;81,25;41,39;11,21;20,51;9,68;0,4292
URLA;GENEL DOKU;MAL;Image_35388.jpg;0,22;68,39;53,43;39,06;13,78;0,59;0,3158
URLA;GENEL DOKU;MAL;Image_35388.jpg;0,28;48,89;33,93;19,57;13,78;0,59;0,3535
URLA;GENEL DOKU;MAL;Image_35388.jpg;0,3;42,55;27,59;13,23;13,78;0,59;0,3681
URLA;GENEL DOKU;MAL;Image_35377.jpg;0,22;74,53;64,59;55,04;9,17;0,38;0,2974
URLA;GENEL DOKU;MAL;Image_35377.jpg;0,28;45,41;35,47;25,92;9,17;0,38;0,3359
URLA;GENEL DOKU;MAL;Image_35377.jpg;0,3;36,19;26,25;16,7;9,17;0,38;0,352
URLA;GENEL DOKU;MAL;Image_35375.jpg;0,22;48,22;34,86;24,52;7,32;3,02;0,3361
URLA;GENEL DOKU;MAL;Image_35375.jpg;0,28;33,3;19,94;9,6;7,32;3,02;0,402
URLA;GENEL DOKU;MAL;Image_35375.jpg;0,3;29,78;16,42;6,08;7,32;3,02;0,4261
URLA;GENEL DOKU;MAL;Image_35374.jpg;0,22;26,58;21,52;17,21;3,54;0,76;0,3069
URLA;GENEL DOKU;MAL;Image_35374.jpg;0,28;15,37;10,3;6,0;3,54;0,76;0,3724
URLA;GENEL DOKU;MAL;Image_35374.jpg;0,3;13,06;8,0;3,69;3,54;0,76;0,3963
URLA;GENEL DOKU;MAL;Image_35379.jpg;0,22;62,46;52,37;42,52;9,62;0,23;0,303
URLA;GENEL DOKU;MAL;Image_35379.jpg;0,28;40,64;30,55;20,7;9,62;0,23;0,3408
URLA;GENEL DOKU;MAL;Image_35379.jpg;0,3;33,69;23,61;13,75;9,62;0,23;0,3557
URLA;GENEL DOKU;MAL;Image_35386.jpg;0,22;30,74;23,25;16,23;6,55;0,47;0,3222
URLA;GENEL DOKU;MAL;Image_35386.jpg;0,28;22,08;14,59;7,57;6,55;0,47;0,3658
URLA;GENEL DOKU;MAL;Image_35386.jpg;0,3;19,66;12,17;5,15;6,55;0,47;0,3809
URLA;GENEL DOKU;MAL;Image_35387.jpg;0,22;46,58;36,56;27,1;8,89;0,57;0,3141
URLA;GENEL DOKU;MAL;Image_35387.jpg;0,28;32,0;21,97;12,52;8,89;0,57;0,3571
URLA;GENEL DOKU;MAL;Image_35387.jpg;0,3;27,76;17,74;8,28;8,89;0,57;0,3731
URLA;GENEL DOKU;MAL;Image_35378.jpg;0,22;68,82;51,6;35,59;14,81;1,2;0,3265
URLA;GENEL DOKU;MAL;Image_35378.jpg;0,28;52,6;35,39;19,37;14,81;1,2;0,3609
URLA;GENEL DOKU;MAL;Image_35378.jpg;0,3;46,48;29,26;13,25;14,81;1,2;0,3757
URLA;GENEL DOKU;MAL;Image_35385.jpg;0,22;33,56;31,02;28,82;1,85;0,34;0,2748
URLA;GENEL DOKU;MAL;Image_35385.jpg;0,28;11,74;9,2;7,0;1,85;0,34;0,3445
URLA;GENEL DOKU;MAL;Image_35385.jpg;0,3;8,44;5,9;3,7;1,85;0,34;0,3753
URLA;GENEL DOKU;MAL;Image_35384.jpg;0,22;19,16;17,15;15,29;1,72;0,14;0,2866
URLA;GENEL DOKU;MAL;Image_35384.jpg;0,28;8,51;6,5;4,64;1,72;0,14;0,3536
URLA;GENEL DOKU;MAL;Image_35384.jpg;0,3;6,61;4,61;2,75;1,72;0,14;0,3799
URLA;GENEL DOKU;MAL;Image_35380.jpg;0,22;91,41;58,74;31,97;20,87;5,9;0,3584
URLA;GENEL DOKU;MAL;Image_35380.jpg;0,28;75,48;42,81;16,03;20,87;5,9;0,3987
URLA;GENEL DOKU;MAL;Image_35380.jpg;0,3;70,5;37,83;11,06;20,87;5,9;0,413
URLA;GENEL DOKU;MAL;Image_35381.jpg;0,22;89,07;62,62;38,94;20,91;2,77;0,3382
URLA;GENEL DOKU;MAL;Image_35381.jpg;0,28;70,46;44,01;20,33;20,91;2,77;0,3755
URLA;GENEL DOKU;MAL;Image_35381.jpg;0,3;64,27;37,82;14,13;20,91;2,77;0,3895
URLA;GENEL DOKU;MAL;Image_35383.jpg;0,22;59,21;47,61;36,36;10,92;0,34;0,3102
URLA;GENEL DOKU;MAL;Image_35383.jpg;0,28;40,83;29,24;17,99;10,92;0,34;0,348
URLA;GENEL DOKU;MAL;Image_35383.jpg;0,3;34,96;23,37;12,11;10,92;0,34;0,3626
URLA;GENEL DOKU;MAL;Image_35382.jpg;0,22;67,95;54,27;40,95;12,98;0,35;0,3118
URLA;GENEL DOKU;MAL;Image_35382.jpg;0,28;47,88;34,2;20,87;12,98;0,35;0,3479
URLA;GENEL DOKU;MAL;Image_35382.jpg;0,3;41,13;27,45;14,13;12,98;0,35;0,3621
URLA;GENEL DOKU;WGA;Image_35429.jpg;0,22;130,22;65,42;20,52;24,98;19,91;0,4277
URLA;GENEL DOKU;WGA;Image_35429.jpg;0,28;120,9;56,1;11,2;24,98;19,91;0,4572
URLA;GENEL DOKU;WGA;Image_35429.jpg;0,3;117,71;52,9;8,01;24,98;19,91;0,4673
URLA;GENEL DOKU;WGA;Image_35428.jpg;0,22;94,32;54,38;22,93;22,97;8,48;0,3855
URLA;GENEL DOKU;WGA;Image_35428.jpg;0,28;83,71;43,77;12,32;22,97;8,48;0,4183
URLA;GENEL DOKU;WGA;Image_35428.jpg;0,3;80,12;40,19;8,74;22,97;8,48;0,4298
URLA;GENEL DOKU;WGA;Image_35438.jpg;0,22;66,68;43,32;22,88;17,51;2,93;0,3563
URLA;GENEL DOKU;WGA;Image_35438.jpg;0,28;55,75;32,39;11,95;17,51;2,93;0,3922
URLA;GENEL DOKU;WGA;Image_35438.jpg;0,3;52,2;28,84;8,4;17,51;2,93;0,4048
URLA;GENEL DOKU;WGA;Image_35439.jpg;0,22;90,73;50,19;20,31;19,21;10,67;0,3988
URLA;GENEL DOKU;WGA;Image_35439.jpg;0,28;81,6;41,06;11,18;19,21;10,67;0,4318
URLA;GENEL DOKU;WGA;Image_35439.jpg;0,3;78,41;37,87;8,0;19,21;10,67;0,4437
URLA;GENEL DOKU;WGA;Image_35440.jpg;0,22;72,41;37,43;13,4;13,07;10,96;0,4193
URLA;GENEL DOKU;WGA;Image_35440.jpg;0,28;65,59;30,6;6,58;13,07;10,96;0,4573
URLA;GENEL DOKU;WGA;Image_35440.jpg;0,3;63,58;28,6;4,57;13,07;10,96;0,469
URLA;GENEL DOKU;WGA;Image_35437.jpg;0,22;74,61;44,47;20,69;17,44;6,35;0,3782
URLA;GENEL DOKU;WGA;Image_35437.jpg;0,28;64,75;34,62;10,83;17,44;6,35;0,4148
URLA;GENEL DOKU;WGA;Image_35437.jpg;0,3;61,59;31,45;7,66;17,44;6,35;0,4274
URLA;GENEL DOKU;WGA;Image_35423.jpg;0,22;80,0;50,5;25,42;20,67;4,41;0,364
URLA;GENEL DOKU;WGA;Image_35423.jpg;0,28;68,96;39,46;14,38;20,67;4,41;0,3955
URLA;GENEL DOKU;WGA;Image_35423.jpg;0,3;64,82;35,32;10,24;20,67;4,41;0,4079
URLA;GENEL DOKU;WGA;Image_35422.jpg;0,22;89,08;59,59;32,94;23,79;2,85;0,349
URLA;GENEL DOKU;WGA;Image_35422.jpg;0,28;74,5;45,0;18,36;23,79;2,85;0,3809
URLA;GENEL DOKU;WGA;Image_35422.jpg;0,3;69,29;39,79;13,15;23,79;2,85;0,3928
URLA;GENEL DOKU;WGA;Image_35436.jpg;0,22;113,39;60,41;21,46;24,92;14,03;0,4097
URLA;GENEL DOKU;WGA;Image_35436.jpg;0,28;103,84;50,86;11,91;24,92;14,03;0,4396
URLA;GENEL DOKU;WGA;Image_35436.jpg;0,3;100,47;47,49;8,54;24,92;14,03;0,4502
URLA;GENEL DOKU;WGA;Image_35420.jpg;0,22;67,48;44,8;24,71;17,51;2,59;0,3516
URLA;GENEL DOKU;WGA;Image_35420.jpg;0,28;56,96;34,28;14,19;17,51;2,59;0,3824
URLA;GENEL DOKU;WGA;Image_35420.jpg;0,3;53,0;30,33;10,23;17,51;2,59;0,3945
URLA;GENEL DOKU;WGA;Image_35434.jpg;0,22;99,72;52,04;18,0;20,4;13,64;0,4157
URLA;GENEL DOKU;WGA;Image_35434.jpg;0,28;91,33;43,65;9,6;20,4;13,64;0,4477
URLA;GENEL DOKU;WGA;Image_35434.jpg;0,3;88,57;40,88;6,84;20,4;13,64;0,4583
URLA;GENEL DOKU;WGA;Image_35435.jpg;0,22;64,05;36,94;16,9;12,96;7,08;0,3853
URLA;GENEL DOKU;WGA;Image_35435.jpg;0,28;55,26;28,14;8,1;12,96;7,08;0,428
URLA;GENEL DOKU;WGA;Image_35435.jpg;0,3;52,74;25,62;5,59;12,96;7,08;0,4415
URLA;GENEL DOKU;WGA;Image_35421.jpg;0,22;111,14;69,84;34,04;30,29;5,51;0,3644
URLA;GENEL DOKU;WGA;Image_35421.jpg;0,28;96,49;55,2;19,4;30,29;5,51;0,3944
URLA;GENEL DOKU;WGA;Image_35421.jpg;0,3;91,09;49,79;14,0;30,29;5,51;0,4058
URLA;GENEL DOKU;WGA;Image_35425.jpg;0,22;90,44;63,95;38,59;24,23;1,13;0,3377
URLA;GENEL DOKU;WGA;Image_35425.jpg;0,28;74,63;48,14;22,78;24,23;1,13;0,3659
URLA;GENEL DOKU;WGA;Image_35425.jpg;0,3;68,26;41,78;16,42;24,23;1,13;0,3775
URLA;GENEL DOKU;WGA;Image_35431.jpg;0,22;47,54;35,29;23,55;11,23;0,51;0,3271
URLA;GENEL DOKU;WGA;Image_35431.jpg;0,28;36,56;24,31;12,56;11,23;0,51;0,3619
URLA;GENEL DOKU;WGA;Image_35431.jpg;0,3;32,84;20,59;8,85;11,23;0,51;0,3749
URLA;GENEL DOKU;WGA;Image_35430.jpg;0,22;70,0;46,43;24,99;19,32;2,12;0,3509
URLA;GENEL DOKU;WGA;Image_35430.jpg;0,28;58,39;34,83;13,38;19,32;2,12;0,3846
URLA;GENEL DOKU;WGA;Image_35430.jpg;0,3;54,54;30,97;9,53;19,32;2,12;0,3963
URLA;GENEL DOKU;WGA;Image_35424.jpg;0,22;117,06;71,49;32,17;33,09;6,24;0,3712
URLA;GENEL DOKU;WGA;Image_35424.jpg;0,28;103,59;58,03;18,7;33,09;6,24;0,3991
URLA;GENEL DOKU;WGA;Image_35424.jpg;0,3;98,46;52,9;13,57;33,09;6,24;0,4096
URLA;GENEL DOKU;WGA;Image_35432.jpg;0,22;55,13;43,93;33,24;10,19;0,51;0,3146
URLA;GENEL DOKU;WGA;Image_35432.jpg;0,28;39,78;28,58;17,89;10,19;0,51;0,3486
URLA;GENEL DOKU;WGA;Image_35432.jpg;0,3;34,06;22,87;12,18;10,19;0,51;0,3633
URLA;GENEL DOKU;WGA;Image_35426.jpg;0,22;83,29;57,01;32,71;22,32;1,98;0,3442
URLA;GENEL DOKU;WGA;Image_35426.jpg;0,28;69,03;42,75;18,45;22,32;1,98;0,3754
URLA;GENEL DOKU;WGA;Image_35426.jpg;0,3;63,77;37,49;13,19;22,32;1,98;0,3874
URLA;GENEL DOKU;WGA;Image_35427.jpg;0,22;93,95;55,68;24,57;23,94;7,17;0,3783
URLA;GENEL DOKU;WGA;Image_35427.jpg;0,28;82,76;44,48;13,37;23,94;7,17;0,4105
URLA;GENEL DOKU;WGA;Image_35427.jpg;0,3;78,96;40,69;9,58;23,94;7,17;0,4218
URLA;GENEL DOKU;WGA;Image_35433.jpg;0,22;62,34;43,01;24,56;17,57;0,88;0,3421
URLA;GENEL DOKU;WGA;Image_35433.jpg;0,28;51,18;31,85;13,41;17,57;0,88;0,3743
URLA;GENEL DOKU;WGA;Image_35433.jpg;0,3;47,37;28,04;9,59;17,57;0,88;0,3857
URLA;GONAD;SNA;Image_35238.jpg;0,22;4,66;4,07;3,6;0,34;0,13;0,3113
URLA;GONAD;SNA;Image_35238.jpg;0,28;2,28;1,68;1,22;0,34;0,13;0,403
URLA;GONAD;SNA;Image_35238.jpg;0,3;1,79;1,19;0,73;0,34;0,13;0,4493
URLA;GONAD;SNA;Image_35239.jpg;0,22;8,92;7,6;6,41;1,07;0,13;0,3037
URLA;GONAD;SNA;Image_35239.jpg;0,28;4,74;3,43;2,24;1,07;0,13;0,3733
URLA;GONAD;SNA;Image_35239.jpg;0,3;3,9;2,58;1,39;1,07;0,13;0,4009
URLA;GONAD;SNA;Image_35229.jpg;0,22;14,33;10,96;7,92;2,72;0,32;0,3241
URLA;GONAD;SNA;Image_35229.jpg;0,28;9,96;6,6;3,55;2,72;0,32;0,3743
URLA;GONAD;SNA;Image_35229.jpg;0,3;8,8;5,43;2,39;2,72;0,32;0,3924
URLA;GONAD;SNA;Image_35228.jpg;0,22;5,11;4,18;3,4;0,63;0,15;0,3183
URLA;GONAD;SNA;Image_35228.jpg;0,28;2,87;1,94;1,17;0,63;0,15;0,4011
URLA;GONAD;SNA;Image_35228.jpg;0,3;2,43;1,5;0,72;0,63;0,15;0,4338
URLA;GONAD;SNA;Image_35267.jpg;0,22;86,87;56,84;30,16;23,35;3,34;0,3543
URLA;GONAD;SNA;Image_35267.jpg;0,28;74,04;44,02;17,33;23,35;3,34;0,3845
URLA;GONAD;SNA;Image_35267.jpg;0,3;69,18;39,16;12,48;23,35;3,34;0,3962
URLA;GONAD;SNA;Image_35266.jpg;0,22;58,66;42,19;27,34;13,22;1,63;0,3335
URLA;GONAD;SNA;Image_35266.jpg;0,28;45,58;29,11;14,26;13,22;1,63;0,3708
URLA;GONAD;SNA;Image_35266.jpg;0,3;41,16;24,69;9,84;13,22;1,63;0,3853
URLA;GONAD;SNA;Image_35258.jpg;0,22;67,75;48,68;30,52;17,25;0,91;0,3356
URLA;GONAD;SNA;Image_35258.jpg;0,28;55,47;36,4;18,24;17,25;0,91;0,3638
URLA;GONAD;SNA;Image_35258.jpg;0,3;50,29;31,22;13,06;17,25;0,91;0,376
URLA;GONAD;SNA;Image_35264.jpg;0,22;58,09;51,09;44,27;6,65;0,18;0,2916
URLA;GONAD;SNA;Image_35264.jpg;0,28;31,83;24,83;18,01;6,65;0,18;0,3366
URLA;GONAD;SNA;Image_35264.jpg;0,3;25,0;18,0;11,18;6,65;0,18;0,3544
URLA;GONAD;SNA;Image_35265.jpg;0,22;73,85;59,51;45,65;13,38;0,47;0,3121
URLA;GONAD;SNA;Image_35265.jpg;0,28;52,46;38,13;24,27;13,38;0,47;0,3462
URLA;GONAD;SNA;Image_35265.jpg;0,3;44,69;30,35;16,5;13,38;0,47;0,3606
URLA;GONAD;SNA;Image_35259.jpg;0,22;51,66;40,7;30,22;10,01;0,47;0,3155
URLA;GONAD;SNA;Image_35259.jpg;0,28;36,23;25,27;14,79;10,01;0,47;0,3553
URLA;GONAD;SNA;Image_35259.jpg;0,3;31,34;20,38;9,9;10,01;0,47;0,371
URLA;GONAD;SNA;Image_35261.jpg;0,22;32,81;25,71;18,83;6,67;0,21;0,319
URLA;GONAD;SNA;Image_35261.jpg;0,28;23,87;16,77;9,89;6,67;0,21;0,3552
URLA;GONAD;SNA;Image_35261.jpg;0,3;20,77;13,67;6,78;6,67;0,21;0,37
URLA;GONAD;SNA;Image_35249.jpg;0,22;47,38;37,07;27,47;8,9;0,7;0,319
URLA;GONAD;SNA;Image_35249.jpg;0,28;33,59;23,28;13,68;8,9;0,7;0,3594
URLA;GONAD;SNA;Image_35249.jpg;0,3;29,03;18,72;9,12;8,9;0,7;0,3764
URLA;GONAD;SNA;Image_35248.jpg;0,22;22,29;19,15;16,27;2,63;0,26;0,299
URLA;GONAD;SNA;Image_35248.jpg;0,28;12,42;9,28;6,39;2,63;0,26;0,352
URLA;GONAD;SNA;Image_35248.jpg;0,3;9,92;6,78;3,89;2,63;0,26;0,375
URLA;GONAD;SNA;Image_35260.jpg;0,22;57,76;44,08;30,75;12,98;0,35;0,3222
URLA;GONAD;SNA;Image_35260.jpg;0,28;43,58;29,9;16,57;12,98;0,35;0,3562
URLA;GONAD;SNA;Image_35260.jpg;0,3;38,64;24,96;11,63;12,98;0,35;0,3693
URLA;GONAD;SNA;Image_35262.jpg;0,22;85,78;58,22;33,24;22,39;2,59;0,3464
URLA;GONAD;SNA;Image_35262.jpg;0,28;71,84;44,28;19,3;22,39;2,59;0,3763
URLA;GONAD;SNA;Image_35262.jpg;0,3;66,3;38,74;13,76;22,39;2,59;0,3886
